Date,Open,High,Low,Close,Adj Close,Volume,Sma_20,Sma_50,Sma_100,Sma_200,Rsi_14,low_k,high_k,%K_14,%D_5,Momentum_10
2021-06-07,2713.04736328125,2845.18505859375,2583.9951171875,2590.26318359375,2590.26318359375,30600111277.0,2583.992810058594,2916.22640625,2403.7051171875,1746.4465188598633,46.22294417319068,2279.51416015625,2888.69873046875,51.01065236732633,71.86778513641514,0.07039815430608098
2021-06-08,2594.602294921875,2620.84619140625,2315.546630859375,2517.438720703125,2517.438720703125,41909736778.0,2586.8307861328126,2923.25140625,2414.7190148925783,1756.4849896240235,44.81056061431753,2279.51416015625,2888.69873046875,39.05623552231867,60.54083307195839,0.10437511848163572
2021-06-09,2510.19921875,2625.070556640625,2412.19775390625,2608.26708984375,2608.26708984375,36075832186.0,2578.029431152344,2928.812529296875,2425.154609375,1766.7788919067382,46.986325029497564,2279.51416015625,2855.12646484375,57.11360355056691,57.11048740193671,0.09118569874179472
2021-06-10,2611.142578125,2619.957763671875,2435.401611328125,2471.5185546875,2471.5185546875,28753626390.0,2580.0742919921877,2930.9478662109377,2434.943707275391,1776.346144104004,44.16337010298372,2279.51416015625,2855.12646484375,33.35654796946865,50.407790212953024,-0.08966175366101414
2021-06-11,2472.85888671875,2495.414794921875,2326.86962890625,2353.768798828125,2353.768798828125,24832564195.0,2582.9774536132813,2929.9525390625,2442.722863769531,1785.0727178955078,41.83275300872122,2279.51416015625,2855.12646484375,12.900113160747642,38.68743051408565,-0.10622652996122794
2021-06-12,2354.752197265625,2447.227783203125,2265.758056640625,2372.484375,2372.484375,25724364410.0,2596.1226806640625,2930.1305029296873,2451.028564453125,1793.9156509399413,42.35347951977831,2353.768798828125,2855.12646484375,3.7329789570409644,29.231895832028574,-0.12329091412998294
2021-06-13,2372.690185546875,2547.367919921875,2312.64013671875,2508.3916015625,2508.3916015625,27092945370.0,2589.3627075195313,2936.0658203125,2460.7797302246095,1803.604175720215,46.12521121719409,2353.768798828125,2855.12646484375,30.84081748728185,27.588812225021208,-0.12144290893966603
2021-06-14,2508.7705078125,2606.432861328125,2469.38818359375,2537.89111328125,2537.89111328125,26964576331.0,2580.925817871094,2940.502451171875,2469.6112255859375,1813.6996255493164,46.93676697062416,2353.768798828125,2855.12646484375,36.72474301956455,23.511040118820738,-0.055912592373683845
2021-06-15,2587.7626953125,2639.229248046875,2515.153076171875,2610.936767578125,2610.936767578125,29005279219.0,2567.0377197265625,2942.031552734375,2478.4890551757812,1824.1668408203125,48.98597754781038,2353.768798828125,2855.12646484375,51.294312659813855,27.098593056889776,-0.007466094865605011
2021-06-16,2544.86474609375,2554.62890625,2354.3505859375,2367.66357421875,2367.66357421875,24101926180.0,2548.596472167969,2936.12751953125,2483.8184118652343,1833.3140097045898,43.02643648867938,2353.768798828125,2855.12646484375,2.7714297262170446,25.07285636998366,-0.12796218332491083
2021-06-17,2367.306396484375,2457.175537109375,2312.301513671875,2372.001953125,2372.001953125,21871633186.0,2546.2012573242187,2928.6399560546874,2488.8579431152343,1842.2952291870117,43.15924282583573,2353.768798828125,2715.0927734375,5.046206611832703,25.335501900942006,-0.0842621830288044
2021-06-18,2374.5869140625,2377.195068359375,2147.308349609375,2231.733154296875,2231.733154296875,22752818388.0,2543.81220703125,2918.137080078125,2493.1836120605467,1850.3796823120117,39.91923605439206,2231.733154296875,2715.0927734375,0.0,19.167338403485637,-0.11349057439080457
2021-06-19,2235.1591796875,2278.4150390625,2168.885009765625,2178.4990234375,2178.4990234375,18765854896.0,2533.221887207031,2906.242919921875,2496.706652832031,1858.335556640625,38.73088887862625,2178.4990234375,2715.0927734375,0.0,11.822389799572727,-0.16477149448371697
2021-06-20,2171.337890625,2275.3828125,2049.962646484375,2246.364501953125,2246.364501953125,22535930423.0,2509.7928466796875,2892.252353515625,2501.4492736816405,1866.5756173706054,41.13663414442422,2178.4990234375,2610.936767578125,15.693699135928277,4.7022670947956104,-0.09109947902569704
2021-06-21,2245.31787109375,2259.464111328125,1867.1854248046875,1888.447509765625,1888.447509765625,33745173825.0,2472.539306640625,2870.9801806640626,2501.08689453125,1872.9343112182617,33.635540943917526,1888.447509765625,2610.936767578125,0.0,4.147981149552202,-0.1976920117618053
2021-06-22,1886.6676025390625,1993.1597900390625,1707.6005859375,1874.9500732421875,1874.9500732421875,35547251725.0,2430.9805603027344,2839.857458496094,2501.290751953125,1879.4622906494142,33.38828678661597,1874.9500732421875,2610.936767578125,0.0,3.138739827185661,-0.2097102543648206
2021-06-23,1878.625,2043.5303955078125,1827.571533203125,1989.736328125,1989.736328125,28408659206.0,2387.711053466797,2814.5795971679686,2503.2710925292968,1886.4279949951172,37.58996590033618,1874.9500732421875,2610.936767578125,15.596240498122222,6.257987926810105,-0.2067680632937955
2021-06-24,1968.9573974609375,2032.33935546875,1887.4320068359375,1988.456298828125,1988.456298828125,20272845769.0,2352.7241149902343,2783.8930590820314,2505.0859375,1893.3607315063477,37.56151276956822,1874.9500732421875,2610.936767578125,15.422320329900984,9.342451992790302,-0.21649266652057364
2021-06-25,1989.2158203125,2017.759521484375,1794.400390625,1813.21728515625,1813.21728515625,22774334998.0,2311.856134033203,2750.3397973632814,2504.9836169433593,1899.4676010131836,33.79057563727947,1813.21728515625,2610.936767578125,0.0,6.203712165604647,-0.3055299892083677
2021-06-26,1810.88427734375,1850.1798095703125,1719.5594482421875,1829.2392578125,1829.2392578125,20637542361.0,2267.5634582519533,2717.230002441406,2505.4474584960935,1905.8396585083008,34.438648718722206,1813.21728515625,2610.936767578125,2.0084720267339238,6.605406570951432,-0.22740744177893268
2021-06-27,1830.9969482421875,1979.9581298828125,1811.245849609375,1978.8946533203125,1978.8946533203125,19885474742.0,2236.9950317382813,2678.75494140625,2507.0601635742187,1912.8667361450196,40.31527957153157,1813.21728515625,2610.936767578125,20.76887575329943,10.759181721611318,-0.16572806750297453
2021-06-28,1981.386474609375,2139.805419921875,1963.615478515625,2079.657470703125,2079.657470703125,25514602841.0,2215.1059692382814,2641.7711962890626,2509.7303918457033,1920.466630859375,43.957692114501114,1813.21728515625,2610.936767578125,33.40023547349791,14.319980716686455,-0.06814241357706707
2021-06-29,2083.44873046875,2242.23876953125,2076.240234375,2160.768310546875,2160.768310546875,24815124419.0,2192.7310302734377,2605.94068359375,2513.4559045410156,1928.541485595703,46.773587054708365,1813.21728515625,2372.001953125,62.19766670657144,23.675049992020547,-0.008138958383670625
2021-06-30,2164.21630859375,2282.989013671875,2090.7607421875,2274.547607421875,2274.547607421875,25828056268.0,2182.8824829101563,2568.0576123046876,2519.2880407714842,1937.0713870239258,50.52869827372653,1813.21728515625,2372.001953125,82.55958846233499,40.18696768448754,0.012546096345560143
2021-07-01,2274.3974609375,2274.3974609375,2081.0810546875,2113.60546875,2113.60546875,29061701793.0,2170.87431640625,2534.6127490234376,2523.637593994141,1944.6910983276366,45.62534715490827,1813.21728515625,2274.547607421875,65.11347056454537,52.80796739204983,0.11922913283002456
2021-07-02,2109.892578125,2155.596435546875,2021.8248291015625,2150.040283203125,2150.040283203125,31796212554.0,2159.7521118164063,2503.3105859375,2529.2038623046874,1952.5112438964843,46.882036058895096,1813.21728515625,2274.547607421875,73.01124200826732,63.256440643043405,0.14671868541291233
2021-07-03,2150.8349609375,2237.567138671875,2117.590087890625,2226.1142578125,2226.1142578125,17433361641.0,2145.6382446289062,2466.2517236328126,2535.5114123535154,1960.6950372314452,49.506100080091734,1813.21728515625,2274.547607421875,89.50137303537399,74.47666815541862,0.11879861987052687
2021-07-04,2226.55029296875,2384.286865234375,2190.837646484375,2321.72412109375,2321.72412109375,18787107473.0,2134.8298950195312,2439.9237646484376,2541.7002331542967,1969.1227487182616,52.67066959713636,1813.21728515625,2321.72412109375,100.0,82.03713481410433,0.16760128068292612
2021-07-05,2321.9228515625,2321.9228515625,2163.04150390625,2198.58251953125,2198.58251953125,20103794829.0,2114.2121826171874,2412.14529296875,2546.521112060547,1976.9013165283204,48.45826239539338,1813.21728515625,2321.72412109375,75.7836880726545,80.68195473616824,0.21253119387828479
2021-07-06,2197.91943359375,2346.294921875,2197.91943359375,2324.679443359375,2324.679443359375,20891861314.0,2112.0629760742186,2392.990927734375,2552.854346923828,1985.2506539916992,52.63558540941876,1813.21728515625,2324.679443359375,100.0,87.65926062325916,0.2708449337236225
2021-07-07,2323.20849609375,2403.7734375,2298.02685546875,2315.161865234375,2315.161865234375,22398345285.0,2109.2209716796874,2371.692763671875,2557.8091162109376,1993.5299737548828,52.29109795873033,1813.21728515625,2324.679443359375,98.13914324405988,92.68484087041767,0.16992678784080417
2021-07-08,2317.94921875,2324.0068359375,2089.414306640625,2120.0263671875,2120.0263671875,23188123689.0,2103.635632324219,2364.87970703125,2560.54904296875,2000.9386514282226,45.68875890278542,1813.21728515625,2324.679443359375,59.986663159819166,86.78189889530671,0.019411319918335668
2021-07-09,2115.573974609375,2185.376220703125,2051.066650390625,2146.6923828125,2146.6923828125,23029574602.0,2102.045300292969,2352.1276708984374,2562.832346191406,2008.6230239868164,46.679523804797405,1829.2392578125,2324.679443359375,64.07496490208804,79.59689187572432,-0.006514316072514292
2021-07-10,2146.999755859375,2190.1240234375,2081.923583984375,2111.403564453125,2111.403564453125,17581542471.0,2095.297253417969,2345.7433154296873,2564.17361328125,2016.0057708740235,45.49668832684668,1978.8946533203125,2324.679443359375,38.32120872576358,72.10439600634614,-0.07172593021856699
2021-07-11,2110.875732421875,2172.6533203125,2083.8037109375,2139.664794921875,2139.664794921875,14705386138.0,2107.858117675781,2342.6225,2564.1380053710936,2023.7855218505858,46.66234453432164,2079.657470703125,2324.679443359375,24.490588973804567,57.00251380110704,0.012329323782118484
2021-07-12,2140.5068359375,2167.710205078125,2011.0189208984375,2036.7210693359375,2036.7210693359375,17768129077.0,2115.946667480469,2341.1653247070312,2564.2209912109374,2030.9110913085938,43.05057489400107,2036.7210693359375,2324.679443359375,0.0,37.37468515229507,-0.05270562358876585
2021-07-13,2034.098388671875,2040.693603515625,1922.577880859375,1940.083984375,1940.083984375,16621628658.0,2113.4640502929688,2327.0951831054685,2562.690603027344,2037.4794577026366,39.926353796290286,1940.083984375,2324.679443359375,0.0,25.37735252033124,-0.1284885860793905
2021-07-14,1941.1678466796875,2015.107421875,1869.22314453125,1994.331298828125,1994.331298828125,17342819679.0,2113.7578002929686,2312.849230957031,2561.5550439453127,2044.271935119629,42.451106737675495,1940.083984375,2324.679443359375,14.105032492161826,15.383366038346,-0.14101280134497296
2021-07-15,1994.7120361328125,2037.7425537109375,1883.272216796875,1911.1756591796875,1911.1756591796875,15688092552.0,2118.6557189941404,2293.29876953125,2559.483011474609,2050.4146017456055,39.69694091819749,1911.1756591796875,2324.679443359375,0.0,7.719124293193284,-0.1307237084796068
2021-07-16,1916.598388671875,1959.6962890625,1853.59033203125,1880.3829345703125,1880.3829345703125,14884569147.0,2121.2129028320314,2276.1766577148437,2558.576068115234,2056.164529724121,38.695775781951525,1880.3829345703125,2324.679443359375,0.0,2.8210064984323706,-0.19112162326648063
2021-07-17,1876.88134765625,1917.597900390625,1855.5908203125,1898.8251953125,1898.8251953125,13364282076.0,2117.2094299316404,2265.755036621094,2556.678582763672,2062.0010549926756,39.67703128798684,1880.3829345703125,2324.679443359375,4.15089031251949,3.6511845609362688,-0.17983048018101633
2021-07-18,1900.1943359375,1988.33642578125,1883.0125732421875,1895.5521240234375,1895.5521240234375,13791868728.0,2108.0041625976564,2258.0757958984377,2554.913015136719,2067.7207208251953,39.55601877768452,1880.3829345703125,2324.679443359375,3.414204062613248,4.3340253734589185,-0.10588276006295982
2021-07-19,1893.0535888671875,1916.1180419921875,1807.909912109375,1817.296630859375,1817.296630859375,14157735481.0,2090.8305786132814,2246.6156201171875,2551.726560058594,2073.1181869506836,36.67586597868157,1817.296630859375,2324.679443359375,0.0,1.5130188750265532,-0.15344338787915457
2021-07-20,1819.08203125,1836.998046875,1722.05078125,1787.5107421875,1787.5107421875,17368597636.0,2066.4787353515626,2228.0669287109376,2548.02509765625,2078.4039028930665,35.61296810626158,1787.5107421875,2315.161865234375,0.0,1.5130188750265532,-0.1534016649960125
2021-07-21,1786.2762451171875,2025.680419921875,1759.0233154296875,1990.9708251953125,1990.9708251953125,21253359756.0,2060.347003173828,2215.2159790039063,2546.5412731933593,2084.4860821533202,46.92744533000482,1787.5107421875,2146.6923828125,56.64545733845928,12.84211034271841,-0.06949404882459254
2021-07-22,1994.8228759765625,2044.116455078125,1954.2978515625,2025.2027587890625,2025.2027587890625,17495480331.0,2054.105126953125,2201.5975341796875,2543.801423339844,2089.7345574951173,48.565131267579176,1787.5107421875,2146.6923828125,66.17599278959875,25.24713083813426,-0.005655320564160737
2021-07-23,2025.105712890625,2129.441162109375,2000.436279296875,2124.776611328125,2124.776611328125,16200392492.0,2049.0382446289063,2186.990537109375,2540.6981396484375,2095.157275390625,53.098736797811604,1787.5107421875,2139.664794921875,95.77225266097393,43.7187405578064,0.09519826380744223
2021-07-24,2123.961181640625,2197.6494140625,2107.323486328125,2189.21875,2189.21875,16057446601.0,2042.4129760742187,2177.0110107421874,2537.3991650390626,2100.603338623047,55.81322357895314,1787.5107421875,2189.21875,100.0,63.718740557806406,0.0977207003101197
2021-07-25,2187.1455078125,2194.438232421875,2108.829833984375,2191.373779296875,2191.373779296875,14566483636.0,2042.0525390625,2168.2269482421875,2534.9934375,2105.5246466064455,55.90513281304131,1787.5107421875,2191.373779296875,100.0,83.7187405578064,0.1466103436234918
2021-07-26,2191.309814453125,2428.817138671875,2177.32958984375,2233.36669921875,2233.36669921875,29614324233.0,2037.4869018554687,2158.5924267578125,2533.878154296875,2110.563089599609,57.74933264931492,1787.5107421875,2233.36669921875,100.0,92.38964909011455,0.18771908538358328
2021-07-27,2230.197021484375,2316.9501953125,2154.731201171875,2298.33349609375,2298.33349609375,23067480378.0,2036.6454833984376,2152.7538330078123,2534.490119628906,2115.9337713623045,60.50165266952961,1787.5107421875,2298.33349609375,100.0,99.1544505321948,0.2103976194161994
2021-07-28,2302.081298828125,2341.77783203125,2250.9140625,2296.54541015625,2296.54541015625,18991302378.0,2045.471435546875,2148.335966796875,2535.7936865234374,2121.011112060547,60.385058599056244,1787.5107421875,2298.33349609375,99.64995961440117,99.92999192288025,0.21154432054428396
2021-07-29,2299.011962890625,2396.451904296875,2273.40478515625,2380.956787109375,2380.956787109375,16313373113.0,2057.1846557617187,2143.7897607421874,2536.3011450195313,2126.604662475586,63.91993192397663,1787.5107421875,2380.956787109375,100.0,99.92999192288025,0.3101640902638183
2021-07-30,2382.545166015625,2469.704833984375,2322.337158203125,2466.96142578125,2466.96142578125,20212848934.0,2074.962548828125,2143.6986181640623,2537.3232421875,2133.4887426757814,67.13745456136763,1787.5107421875,2466.96142578125,100.0,99.92999192288025,0.3801099862271369
2021-07-31,2461.57568359375,2551.1611328125,2423.816162109375,2536.2099609375,2536.2099609375,18001710283.0,2094.7898071289064,2147.34744140625,2538.649990234375,2140.952619628906,69.49620268748096,1787.5107421875,2536.2099609375,100.0,99.92999192288025,0.2738559143319943
2021-08-01,2530.462890625,2695.429443359375,2520.931884765625,2561.85205078125,2561.85205078125,22697987055.0,2121.046356201172,2151.134794921875,2540.6326489257813,2148.1081829833984,70.34500344091236,1787.5107421875,2561.85205078125,100.0,99.92999192288025,0.2649854636347959
2021-08-02,2557.774658203125,2665.73095703125,2511.375244140625,2610.1533203125,2610.1533203125,22162754104.0,2154.5498229980467,2153.170029296875,2544.6179248046874,2155.0666845703126,71.92950175959987,1787.5107421875,2610.1533203125,100.0,100.00000000000001,0.22843658311966397
2021-08-03,2609.4130859375,2630.314208984375,2449.353515625,2502.349609375,2502.349609375,22696753413.0,2179.9507385253905,2152.45919921875,2546.4808251953127,2161.719259643555,63.74320224235537,1990.9708251953125,2610.1533203125,82.58934776295688,96.51786955259138,0.14303315252301774
2021-08-04,2508.544921875,2764.443603515625,2463.469482421875,2724.619873046875,2724.619873046875,25038698173.0,2220.62294921875,2154.732861328125,2548.38220703125,2169.174671020508,71.05718166624702,2025.2027587890625,2724.619873046875,100.0,96.51786955259138,0.24333872148506663
2021-08-05,2725.669677734375,2840.4306640625,2540.68408203125,2827.328857421875,2827.328857421875,31057928075.0,2267.970245361328,2163.9261669921875,2550.0268432617186,2177.1604541015627,73.69759271851677,2124.776611328125,2827.328857421875,100.0,96.51786955259138,0.2659492318976986
2021-08-06,2827.50341796875,2944.9033203125,2727.792724609375,2890.941650390625,2890.941650390625,26528577879.0,2317.576068115234,2174.3049609375,2551.4724584960936,2185.3287646484373,75.20626002189995,2189.21875,2890.941650390625,100.0,96.51786955259138,0.25784254343596014
2021-08-07,2891.70751953125,3170.229736328125,2868.53564453125,3157.23876953125,3157.23876953125,33081467129.0,2380.660400390625,2192.8150732421873,2555.476076660156,2194.228479003906,80.3003179947694,2191.373779296875,3157.23876953125,100.0,96.51786955259138,0.37477741810315046
2021-08-08,3161.232666015625,3184.60400390625,2951.747314453125,3013.732666015625,3013.732666015625,28433638008.0,2440.4822021484374,2209.51974609375,2557.8813330078124,2202.3857720947267,71.74559994845636,2233.36669921875,3157.23876953125,84.46688582467007,96.89337716493402,0.265765377318955
2021-08-09,3012.8857421875,3185.701171875,2900.926025390625,3167.856201171875,3167.856201171875,31983260936.0,2509.499475097656,2227.949580078125,2560.100966796875,2212.617198486328,74.8451168705126,2296.54541015625,3167.856201171875,100.0,96.89337716493402,0.28411257998031414
2021-08-10,3163.050048828125,3228.940673828125,3059.22900390625,3141.691162109375,3141.691162109375,27605221710.0,2567.0354919433594,2253.014453125,2561.997316894531,2222.1430932617186,73.37353485082927,2296.54541015625,3167.856201171875,96.99704866136211,96.29278689720644,0.23873465150655804
2021-08-11,3142.830322265625,3269.20947265625,3122.91650390625,3164.2451171875,3164.2451171875,26729035052.0,2623.9876098632812,2278.8003540039062,2559.32890625,2231.8093658447265,73.85080614441884,2380.956787109375,3167.856201171875,99.54109967298969,96.20100683180438,0.23513967803977875
2021-08-12,3164.17578125,3236.314697265625,2984.1669921875,3043.414306640625,3043.414306640625,25403699845.0,2669.9194946289062,2299.873913574219,2557.2267553710935,2240.0683905029296,66.92919695557006,2466.96142578125,3167.856201171875,82.24528147439884,92.65006312668416,0.16599062704724665
2021-08-13,3049.001220703125,3324.671630859375,3037.676025390625,3322.211669921875,3322.211669921875,23868866254.0,2726.569140625,2326.5490209960935,2555.2210400390627,2250.0573748779298,73.17615421082499,2502.349609375,3322.211669921875,100.0,95.75668596175015,0.3276368967290897
2021-08-14,3322.7626953125,3329.281005859375,3214.519775390625,3265.443359375,3265.443359375,19860862133.0,2780.2726196289063,2355.593542480469,2552.966669921875,2259.599301147461,70.26564600713417,2502.349609375,3322.211669921875,93.07587053009763,94.37186006776967,0.19849502371989058
2021-08-15,3266.276123046875,3320.084228515625,3117.791748046875,3310.504150390625,3310.504150390625,22166205051.0,2834.1294921875,2385.218840332031,2551.224421386719,2269.8858862304687,71.24336670868657,2502.349609375,3322.211669921875,98.57201350146137,94.68685303578953,0.17089462080096962
2021-08-16,3309.422119140625,3333.994873046875,3139.778564453125,3156.509521484375,3156.509521484375,23080039949.0,2877.038293457031,2408.7711376953125,2543.7630395507813,2279.0059729003906,63.55241937631535,2502.349609375,3322.211669921875,79.78902105471606,90.73643731213478,0.09186206544772935
2021-08-17,3149.38037109375,3288.812744140625,2996.46826171875,3014.845947265625,3014.845947265625,25509056745.0,2912.9533203125,2427.4749072265627,2534.6230517578124,2287.1675885009768,57.4122892923952,2724.619873046875,3322.211669921875,48.56594011772511,84.00056904080004,-0.04510042877965981
2021-08-18,3011.963623046875,3124.97607421875,2959.0283203125,3020.08984375,3020.08984375,21539248425.0,2944.9099731445312,2444.661337890625,2525.3010107421874,2295.3874603271483,57.57568510400222,2827.328857421875,3322.211669921875,38.95083471465782,71.79073598373161,0.002109403334297655
2021-08-19,3019.126953125,3184.435546875,2963.150146484375,3182.7021484375,3182.7021484375,19546290360.0,2980.6970092773436,2462.8244287109374,2515.4410205078125,2304.7260400390624,62.39402522795531,2890.941650390625,3322.211669921875,67.65146771945597,66.70585542160327,0.004686433449893723
2021-08-20,3182.16259765625,3298.24658203125,3178.103759765625,3286.935302734375,3286.935302734375,20885619828.0,3018.2332763671875,2486.291025390625,2510.451887207031,2314.315513916016,65.12801242094484,3013.732666015625,3322.211669921875,88.56441873164863,64.70433646764073,0.046231196234922445
2021-08-21,3286.931640625,3307.3515625,3209.8662109375,3226.083984375,3226.083984375,18113977628.0,3051.444873046875,2507.8118994140623,2505.561242675781,2322.869965209961,62.28128437437535,3013.732666015625,3322.211669921875,68.83817558744153,62.51416737418582,0.019543007857262484
2021-08-22,3226.227294921875,3272.733154296875,3142.007080078125,3242.115478515625,3242.115478515625,15983278460.0,3083.0429809570314,2528.131923828125,2497.191823730469,2330.775994873047,62.74331530903018,3014.845947265625,3322.211669921875,73.94107881839916,67.58919511432063,0.06528889985219588
2021-08-23,3241.357421875,3373.38427734375,3235.851318359375,3319.25732421875,3319.25732421875,20511110509.0,3123.8883666992188,2548.082587890625,2494.003176269531,2339.398468017578,64.96709142862096,3014.845947265625,3322.211669921875,99.03881744600746,79.60679166059056,-0.0008892707619663209
2021-08-24,3324.85546875,3358.688232421875,3154.121337890625,3172.456298828125,3172.456298828125,20131028906.0,3146.2801879882813,2567.5600634765624,2489.8526782226563,2346.6674951171876,57.88623329525981,3014.845947265625,3322.211669921875,51.27779057483498,76.33205623166637,-0.02847609047632438
2021-08-25,3174.269775390625,3248.727294921875,3086.114990234375,3224.915283203125,3224.915283203125,18902728235.0,3166.1595092773437,2585.5647802734375,2489.277854003906,2354.4028375244143,59.58153784424019,3014.845947265625,3322.211669921875,68.34507573651477,72.28818763263959,-0.025853725988351672
2021-08-26,3228.747314453125,3249.6552734375,3060.228759765625,3100.325439453125,3100.325439453125,17405668117.0,3176.628698730469,2601.2680517578124,2486.4804077148438,2361.833325805664,54.019642735265,3014.845947265625,3322.211669921875,27.810352907535524,64.08262309665838,-0.017799433725398384
2021-08-27,3096.406005859375,3281.840576171875,3064.485107421875,3270.600830078125,3270.600830078125,18489602004.0,3182.2968017578123,2624.279541015625,2494.5796240234376,2369.453245849609,59.573909754272975,3014.845947265625,3319.25732421875,84.0162037872463,66.09764809042781,0.08483182467232275
2021-08-28,3275.1044921875,3284.845947265625,3217.403564453125,3244.4033203125,3244.4033203125,13709633698.0,3193.8303344726564,2646.233759765625,2499.1807153320315,2376.8350872802735,58.40495707381656,3014.845947265625,3319.25732421875,75.41024758815882,61.371934118858086,0.07427377600262819
2021-08-29,3246.77099609375,3283.235595703125,3158.84033203125,3227.002685546875,3227.002685546875,13296586731.0,3196.7876586914062,2668.5457421875,2507.144528808594,2384.2488836669922,57.596555585987794,3014.845947265625,3319.25732421875,69.69408975602089,65.05519395509528,0.013919158954639688
2021-08-30,3227.192626953125,3346.5810546875,3151.444580078125,3224.374267578125,3224.374267578125,19306924485.0,3200.9218139648438,2690.239931640625,2516.4312158203124,2391.4517651367187,57.46716247095666,3014.845947265625,3319.25732421875,68.83064700461716,65.15230820871575,-0.019033242030716546
2021-08-31,3227.758056640625,3466.9921875,3195.216552734375,3433.732666015625,3433.732666015625,27280502987.0,3214.39619140625,2718.1801635742186,2529.672744140625,2399.4027655029295,64.3392113871672,3020.08984375,3433.732666015625,100.0,79.59023762720865,0.06436555360813201
2021-09-01,3430.762451171875,3836.867431640625,3387.408447265625,3834.828125,3834.828125,30070890104.0,3253.9668823242187,2756.075046386719,2541.585114746094,2409.5063568115233,73.2547962317122,3100.325439453125,3834.828125,100.0,82.78699686975938,0.18281663636353374
2021-09-02,3825.02783203125,3830.71142578125,3726.75048828125,3790.989990234375,3790.989990234375,24387397330.0,3277.405798339844,2792.0082202148437,2552.4287255859376,2419.435886230469,71.16073992533201,3100.325439453125,3834.828125,94.03158958731576,86.51126526959078,0.14211994429406172
2021-09-03,3787.486572265625,4022.46923828125,3712.67822265625,3940.61474609375,3940.61474609375,26207765094.0,3311.1643676757812,2832.597001953125,2562.9478857421873,2430.2400048828126,73.90283033725545,3100.325439453125,3940.61474609375,100.0,92.5724473183866,0.2421336576170885
2021-09-04,3937.91015625,3969.44873046875,3837.93115234375,3887.828369140625,3887.828369140625,20806963328.0,3340.0305786132812,2872.7459106445312,2574.4612841796875,2440.773809204102,71.32621310601175,3100.325439453125,3940.61474609375,93.71807108147567,97.54993213375829,0.20555984505709746
2021-09-05,3886.3310546875,3979.1865234375,3838.4873046875,3952.133544921875,3952.133544921875,18371468576.0,3379.8117797851564,2913.8120776367186,2589.783557128906,2451.2921856689454,72.58039019813687,3100.325439453125,3952.133544921875,100.0,97.54993213375829,0.2747479650455673
2021-09-06,3951.520751953125,3968.426513671875,3868.994384765625,3928.37939453125,3928.37939453125,18674691198.0,3425.4884521484373,2954.468623046875,2606.2722094726564,2461.2468365478517,71.33908211523972,3100.325439453125,3952.133544921875,97.21132609115605,96.99219735198952,0.2011185707542955
2021-09-07,3926.527587890625,3945.314208984375,3062.222412109375,3426.394287109375,3426.394287109375,39131346397.0,3445.803674316406,2986.650576171875,2616.6330981445312,2468.577984008789,51.35185870115669,3100.325439453125,3952.133544921875,38.27961316202953,85.84180206693225,0.056093817207456764
2021-09-08,3428.378173828125,3559.121337890625,3224.764892578125,3497.315185546875,3497.315185546875,31738430771.0,3461.534326171875,3020.8466650390624,2624.456796875,2476.4668896484377,53.3408366840612,3100.325439453125,3952.133544921875,46.60553750839064,75.16290956861039,0.08376581191291765
2021-09-09,3452.54833984375,3562.99267578125,3400.51708984375,3427.340087890625,3427.340087890625,24118055831.0,3468.5545654296875,3049.574050292969,2632.3950146484376,2483.925584716797,51.1200396252307,3224.374267578125,3952.133544921875,27.889142279752907,61.997123808265826,0.0629473514763379
2021-09-10,3425.56494140625,3512.5712890625,3157.05908203125,3211.505859375,3211.505859375,22355974097.0,3467.8256591796876,3073.3001123046874,2637.4488232421877,2491.0731494140623,44.90925599477027,3211.505859375,3952.133544921875,0.0,41.99712380826583,-0.06471872689451064
2021-09-11,3209.030517578125,3346.5263671875,3208.9619140625,3270.278076171875,3270.278076171875,18627122934.0,3469.2337890625,3096.2101416015626,2641.600339355469,2499.5735198974608,46.804505973522076,3211.505859375,3952.133544921875,7.9354604133489755,24.141950672704418,-0.14721651933960533
2021-09-12,3270.291748046875,3462.46826171875,3235.109375,3410.134521484375,3410.134521484375,16810411424.0,3473.7776489257812,3120.62845703125,2648.819733886719,2508.491314086914,51.11437554253326,3211.505859375,3952.133544921875,26.81896261583967,21.849820563466444,-0.10046332745037234
2021-09-13,3407.471923828125,3426.502197265625,3121.51416015625,3285.51171875,3285.51171875,22721552948.0,3479.430419921875,3142.5112158203124,2655.36908203125,2517.540354003906,47.427021460649264,3211.505859375,3952.133544921875,9.992316087988868,14.527176279386088,-0.16624386537484792
2021-09-14,3286.31640625,3429.169677734375,3273.630859375,3429.169677734375,3429.169677734375,19125420848.0,3489.6431396484377,3166.427275390625,2662.5098510742187,2527.4560339355467,51.74819957357796,3211.505859375,3952.133544921875,29.389100975701894,14.82716801857589,-0.1179729781918416
2021-09-15,3431.21728515625,3615.28271484375,3365.9130859375,3615.28271484375,3615.28271484375,17548551804.0,3515.391003417969,3192.766259765625,2672.760046386719,2538.232581787109,56.71225205907005,3211.505859375,3952.133544921875,54.51819630137153,25.730807278850193,-0.08523265376772171
2021-09-16,3613.07373046875,3673.310791015625,3489.8056640625,3571.294921875,3571.294921875,20093903064.0,3530.4257080078123,3218.26125,2683.2986083984374,2549.0088116455076,55.26510099170489,3211.505859375,3952.133544921875,48.578937774157595,33.85950275101192,-0.09089867265706364
